timestamp,open,high,low,close,volume
1737291600000,104936.54,105321.87,104850.58,104964.71,1148.03736
1737295200000,104964.72,105706.48,104789.6,105160.0,1991.10223
1737298800000,105159.99,105247.4,104500.01,104936.35,1510.85148
1737302400000,104936.35,105228.27,104725.68,104963.11,850.57647
1737306000000,104963.11,105148.42,104520.01,105115.8,900.94794
1737309600000,105115.8,105250.0,104902.27,105042.9,605.1025
1737313200000,105042.9,106200.74,104967.66,106200.0,1223.16865
1737316800000,106200.0,106422.43,105486.0,106275.49,1629.00774
1737320400000,106275.49,106368.33,103684.21,103684.44,3593.34084
1737324000000,103684.43,104500.0,101104.71,103414.0,5056.42008
1737327600000,103414.0,103414.0,99651.6,101331.57,7559.88233
1737331200000,101331.57,101677.71,99550.0,99794.51,5734.89756
1737334800000,99794.51,100999.99,99629.86,100692.82,3366.66439
1737338400000,100692.82,102321.42,100600.0,101926.42,2712.65655
1737342000000,101926.56,102211.08,101411.2,101891.93,2125.04174
1737345600000,101891.94,102800.27,101535.28,102232.34,1354.3199
1737349200000,102232.34,102825.73,102127.99,102344.2,1231.19752
1737352800000,102344.2,109588.0,102220.8,107486.5,9897.782422
1737356400000,107482.36,109499.99,106923.0,107120.65,8721.28782
1737360000000,107120.65,108381.92,107093.33,108320.01,2473.29627
1737363600000,108320.0,109193.23,107548.0,108132.05,3267.21621
1737367200000,108132.05,108731.92,107769.18,107964.56,1721.08834
1737370800000,107964.56,108550.0,107780.51,108239.19,1549.29703
1737374400000,108239.19,108700.01,105472.95,106917.59,4856.77565
1737378000000,106918.83,108125.0,106651.11,107956.31,2397.52118
1737381600000,107956.31,108130.08,107277.28,107866.65,2020.37994
1737385200000,107866.65,107990.0,104480.0,104957.99,4436.56636
1737388800000,104957.99,107050.0,103708.0,106670.38,5199.21213
1737392400000,106670.37,106778.05,100333.0,102963.32,14941.45475
1737396000000,102963.31,104469.15,102738.23,103930.66,3734.99842
1737399600000,103930.66,103964.43,102733.77,103691.63,2087.2373
1737403200000,103691.64,104331.0,103352.0,103647.16,1100.81839
1737406800000,103647.16,104080.0,102562.99,102596.0,1239.02947
1737410400000,102596.0,103815.98,101846.15,103608.0,1543.50015
1737414000000,103607.99,103728.52,101701.01,102260.01,1816.99224
1737417600000,102260.0,102672.0,101086.12,101187.75,2816.75367
1737421200000,101187.75,102233.26,100119.04,101498.24,3823.9367
1737424800000,101498.23,102763.33,101064.87,102545.56,2051.95936
1737428400000,102545.57,103260.1,102300.0,102936.01,1441.04326
1737432000000,102936.01,102974.14,101928.58,102344.2,1377.70334
1737435600000,102344.21,102527.39,101339.49,101365.98,1362.86605
1737439200000,101365.98,102186.15,101111.68,102176.04,1522.82917
1737442800000,102176.04,102480.0,101799.57,101989.05,1136.76002
1737446400000,101989.06,102496.74,101740.82,102466.81,1187.32227
1737450000000,102466.82,102894.29,102072.13,102707.08,2026.76426
1737453600000,102707.07,103364.74,102582.0,103160.85,1303.31432
1737457200000,103160.85,103973.02,103073.86,103758.25,1718.25988
1737460800000,103758.25,104708.41,103610.77,104519.98,2027.20606
1737464400000,104519.98,104999.99,104149.18,104457.07,1599.06258
1737468000000,104457.08,105320.0,103001.0,103260.91,3365.70838
1737471600000,103260.9,104109.98,102803.43,103943.0,2907.27364
1737475200000,103942.99,106500.99,103822.02,104965.99,4366.96821
1737478800000,104965.99,106400.0,104888.24,106173.26,1731.22772
1737482400000,106173.27,107240.81,105892.0,106861.18,2322.19094
1737486000000,106861.18,107150.0,106263.84,107031.34,1336.84691
1737489600000,107031.34,107199.99,105924.24,106137.51,1639.2492
1737493200000,106137.51,106814.37,105772.0,106772.23,1191.84971
1737496800000,106772.23,106772.24,105971.99,105996.01,590.06415
1737500400000,105996.01,106284.0,105420.0,106143.82,1093.86022
1737504000000,106143.82,106322.0,105807.08,105948.0,785.71082
1737507600000,105948.01,106394.46,105448.99,105799.99,749.4567
1737511200000,105800.0,106202.82,105556.05,105583.89,883.60729
1737514800000,105583.9,105912.18,105583.89,105600.01,600.48352
1737518400000,105600.01,105812.0,105277.24,105578.41,564.31492
1737522000000,105578.41,105882.89,105498.83,105689.15,669.61764
1737525600000,105689.15,105952.0,105186.71,105379.81,874.5231
1737529200000,105379.82,105678.57,105043.88,105084.77,786.13709
1737532800000,105084.77,105343.28,104700.0,105270.03,1039.67653
1737536400000,105270.03,105270.03,104916.43,104984.83,486.16994
1737540000000,104984.82,105161.76,104647.75,105142.76,539.35143
1737543600000,105142.14,105464.83,104758.62,105100.39,942.81672
1737547200000,105100.38,105584.23,105060.35,105275.86,739.16798
1737550800000,105275.87,105363.76,103768.14,104073.94,1580.23804
1737554400000,104074.43,104949.0,103662.58,104393.66,2235.61079
1737558000000,104393.67,105148.95,103982.0,104180.01,1452.83185
1737561600000,104180.01,104232.64,103339.12,103704.64,1682.64238
1737565200000,103704.65,104604.76,103665.73,104345.8,1066.07987
1737568800000,104345.8,104684.0,103756.48,103896.01,799.32703
1737572400000,103896.01,104754.64,103853.66,104630.0,814.42181
1737576000000,104630.0,104830.12,104070.61,104321.1,1253.12925
1737579600000,104321.11,104369.12,103611.66,104088.03,709.88066
1737583200000,104086.95,104514.8,103770.01,103866.79,555.44817
1737586800000,103866.79,104143.99,103654.0,103706.66,438.04901
1737590400000,103706.66,103819.99,103052.82,103307.51,959.67667
1737594000000,103307.51,103653.84,102588.15,102931.94,1272.26098
1737597600000,102931.94,102983.39,102100.0,102655.34,1943.13807
1737601200000,102655.34,103007.75,102197.34,102461.25,785.20592
1737604800000,102461.24,102493.15,101575.5,102075.22,1629.12288
1737608400000,102075.21,102639.36,102000.0,102532.52,890.29202
1737612000000,102532.52,102968.31,102209.23,102256.7,596.11322
1737615600000,102256.71,102803.2,102084.51,102710.27,806.65241
1737619200000,102710.28,102724.94,102060.0,102215.75,613.31177
1737622800000,102215.75,102467.73,101650.0,101672.01,896.38504
1737626400000,101672.0,102072.72,101262.28,101683.61,1022.21944
1737630000000,101683.61,102195.03,101683.6,101944.49,682.0455
1737633600000,101944.5,102135.05,101401.31,101635.58,878.62297
1737637200000,101635.59,102709.93,101281.62,102512.28,1288.57422
1737640800000,102512.28,106050.86,101989.81,105213.5,5857.46597
1737644400000,105213.6,105792.0,102643.49,105263.52,9216.36495
1737648000000,105263.52,106850.0,105028.0,105139.18,5160.86951
1737651600000,105139.18,106230.42,104211.0,105927.78,1979.38581
1737655200000,105927.78,106142.46,105100.0,105424.39,1193.91319
1737658800000,105424.39,105514.73,103399.98,103770.04,1841.09666
1737662400000,103770.05,106421.03,102559.2,103284.48,9302.16037
1737666000000,103284.01,103410.57,102195.7,103079.08,2569.80136
1737669600000,103079.08,104700.0,102981.07,103978.82,1845.24984
1737673200000,103978.82,104544.48,103776.06,103910.34,723.19154
1737676800000,103910.35,104157.98,103424.58,103446.62,794.72778
1737680400000,103446.62,103900.0,103039.87,103234.3,733.04731
1737684000000,103234.3,103545.39,102956.72,103016.01,790.61956
1737687600000,103016.0,104298.0,102750.0,103891.75,1466.83904
1737691200000,103891.75,104924.4,103804.77,104631.99,924.65561
1737694800000,104631.98,105262.13,104543.21,105222.15,885.69764
1737698400000,105222.15,105355.0,104628.0,104991.01,677.90826
1737702000000,104991.01,105181.82,104660.0,105046.8,654.2354
1737705600000,105046.79,105650.0,104922.41,105500.76,938.64874
1737709200000,105500.76,105759.0,105053.8,105146.67,853.1257
1737712800000,105146.67,105428.0,105051.46,105416.75,671.89744
1737716400000,105416.75,105527.69,105214.15,105420.1,516.72232
1737720000000,105420.11,105586.29,105183.65,105526.58,627.41495
1737723600000,105526.58,105793.61,104982.03,105118.07,752.6107
1737727200000,105118.06,106321.66,104669.17,105758.0,2210.34491
1737730800000,105758.0,105990.5,105259.49,105859.98,1331.94447
1737734400000,105859.99,106174.99,105589.0,105645.89,1432.51588
1737738000000,105645.88,106699.99,105612.0,106458.46,1372.53034
1737741600000,106458.47,107120.0,106056.95,106327.72,1755.13607
1737745200000,106327.31,106606.01,105687.0,105760.94,923.18803
1737748800000,105760.93,105781.0,104736.84,104859.11,1341.56971
1737752400000,104859.4,105391.47,104859.4,105124.61,748.98359
1737756000000,105124.61,105477.0,104706.08,104777.25,540.29145
1737759600000,104777.25,104925.2,104456.89,104870.5,664.58527
1737763200000,104870.51,104870.51,104361.89,104419.59,772.42555
1737766800000,104419.58,104815.01,104380.15,104738.0,449.96362
1737770400000,104738.01,104830.27,104473.67,104559.54,266.96726
1737774000000,104559.54,105280.82,104461.0,105202.4,540.50196
1737777600000,105202.4,105202.4,104620.0,104648.0,332.21617
1737781200000,104647.99,104701.18,104236.95,104365.97,368.22303
1737784800000,104365.96,104480.0,104216.81,104308.0,464.86744
1737788400000,104308.0,104523.25,104287.24,104385.98,241.89788
1737792000000,104385.99,104497.54,104135.71,104341.98,360.1847
1737795600000,104341.99,104450.48,104276.41,104366.63,262.45644
1737799200000,104366.62,104661.04,104106.09,104540.0,367.66841
1737802800000,104540.0,104700.01,104391.27,104670.99,264.28735
1737806400000,104670.99,104792.0,104456.0,104753.07,258.87101
1737810000000,104753.08,104868.0,104629.31,104717.04,395.63454
1737813600000,104717.05,104721.99,104473.16,104600.01,268.90837
1737817200000,104600.0,105111.11,104594.01,104897.79,540.7027
1737820800000,104897.79,104989.49,104591.67,104654.9,424.39657
1737824400000,104654.91,104934.39,104449.75,104899.71,546.35715
1737828000000,104899.72,105286.52,104843.25,104983.49,486.25249
1737831600000,104983.5,105187.5,104909.09,105055.16,374.57154
1737835200000,105055.16,105200.0,104965.7,104965.71,216.431
1737838800000,104965.71,105123.5,104866.66,105102.84,391.43699
1737842400000,105102.84,105250.0,105004.53,105077.54,221.14763
1737846000000,105077.54,105134.9,104696.0,104746.85,251.95397
1737849600000,104746.86,104841.84,104515.44,104599.96,379.34566
1737853200000,104599.95,104772.0,104503.7,104621.37,307.90424
1737856800000,104621.37,104718.16,104520.03,104696.25,174.90631
1737860400000,104696.25,105273.24,104696.24,105062.42,453.45121
1737864000000,105062.41,105500.0,104978.82,105174.27,472.09784
1737867600000,105174.28,105200.0,105013.6,105094.12,304.64182
1737871200000,105094.13,105118.78,104959.2,104990.75,243.85071
1737874800000,104990.75,105100.0,104950.0,104998.35,208.35672
1737878400000,104998.36,105221.36,104863.31,105030.4,283.50224
1737882000000,105030.4,105030.41,104444.01,104630.03,621.23723
1737885600000,104630.02,104722.9,104500.0,104715.29,252.60356
1737889200000,104715.29,104847.69,104662.05,104818.69,183.22383
1737892800000,104818.68,104890.0,104703.58,104890.0,194.47816
1737896400000,104890.0,105126.11,104838.43,104961.73,523.63296
1737900000000,104961.74,105003.54,104804.0,104944.0,213.25317
1737903600000,104944.0,105093.22,104887.7,104967.01,205.5937
1737907200000,104967.02,105040.64,104896.0,104938.02,165.96771
1737910800000,104938.01,105050.0,104912.53,104945.11,182.38164
1737914400000,104945.12,105260.36,104906.89,105175.11,355.09947
1737918000000,105175.11,105240.0,105040.0,105081.63,162.9862
1737921600000,105081.64,105200.0,104918.52,104949.99,206.60846
1737925200000,104949.99,105006.0,104552.48,104557.19,392.99714
1737928800000,104557.19,104730.98,104300.01,104330.22,499.61588
1737932400000,104330.21,104330.21,102520.44,102620.0,2824.77652
1737936000000,102620.01,103260.0,101600.0,101728.0,2400.53641
1737939600000,101728.0,102085.04,101168.8,101308.29,2370.58762
1737943200000,101308.29,101688.0,100835.25,101000.0,2318.03151
1737946800000,100999.99,101858.19,100720.53,101395.64,1264.73165
1737950400000,101395.64,101399.99,100227.01,100410.04,2009.08815
1737954000000,100410.04,100732.0,99713.37,100374.08,2629.73313
1737957600000,100374.07,100491.99,98721.0,98956.32,3833.59486
1737961200000,98956.31,99415.92,97777.77,99048.02,4179.21805
1737964800000,99048.01,99367.73,98700.0,99043.77,1840.48751
1737968400000,99043.78,99533.33,98800.0,99424.38,1569.8658
1737972000000,99424.37,99454.76,98263.49,98392.74,1793.67761
1737975600000,98392.74,99362.03,98324.01,98761.13,1586.35827
1737979200000,98761.12,100910.27,98714.28,100619.68,2164.86447
1737982800000,100619.68,101666.66,100000.0,100483.99,3735.69795
1737986400000,100483.98,102317.94,100105.54,101920.89,3112.55474
1737990000000,101920.88,102118.49,100852.0,101112.03,2332.95744
1737993600000,101112.03,101250.56,99566.25,99744.0,2339.06542
1737997200000,99744.0,100050.02,99049.98,99150.01,1752.65969
1738000800000,99150.01,99753.89,98864.0,99180.0,1546.97033
1738004400000,99180.0,99952.0,99175.03,99700.02,1234.90229
1738008000000,99700.01,101750.4,99606.46,101386.5,1537.60168
1738011600000,101386.11,102405.0,100954.0,101349.67,1827.57602
1738015200000,101349.67,101961.09,101277.77,101637.18,548.21078
1738018800000,101637.18,102183.21,101637.18,102082.83,829.16272
1738022400000,102082.83,102892.0,101777.0,101856.01,1185.97
1738026000000,101856.0,102000.0,101382.66,101382.67,818.89033
1738029600000,101382.66,102436.79,101334.55,102402.01,820.01441
1738033200000,102402.01,102880.0,102026.02,102636.32,845.36163
1738036800000,102636.32,103371.24,102600.0,102901.45,842.31078
1738040400000,102901.45,103339.61,102812.9,103014.59,600.32769
1738044000000,103014.6,103200.0,102599.2,102744.38,464.09702
1738047600000,102744.39,103343.65,102527.39,102789.72,747.72197
1738051200000,102789.72,103028.53,102607.34,102851.23,428.04639
1738054800000,102851.23,102965.28,102393.94,102955.99,668.40201
1738058400000,102955.99,103181.82,102600.79,102745.36,480.98824
1738062000000,102745.37,102943.07,102564.77,102762.01,474.1655
1738065600000,102762.02,102988.6,102476.63,102599.99,532.30825
1738069200000,102599.99,102938.71,102482.35,102597.36,415.81567
1738072800000,102597.37,102891.33,101815.26,102641.99,1942.83069
1738076400000,102642.0,103800.0,102504.0,102777.99,2215.49639
1738080000000,102777.99,102907.98,101906.24,102250.01,1546.13479
1738083600000,102250.01,103098.0,102220.07,102572.82,1402.30003
1738087200000,102572.82,103108.0,102160.0,102205.79,1038.9277
1738090800000,102205.78,102660.0,101820.15,102424.24,708.69151
1738094400000,102424.24,102538.0,101197.04,101264.48,965.13217
1738098000000,101264.02,101547.22,100272.68,100334.01,1374.70182
1738101600000,100334.0,101404.0,100274.96,101265.63,856.17912
1738105200000,101265.63,101450.0,100750.0,101335.52,647.24354
1738108800000,101335.52,101819.67,101328.01,101702.59,503.58708
1738112400000,101702.6,101993.68,101461.12,101845.02,465.55965
1738116000000,101845.02,102319.69,101696.01,101795.4,365.79734
1738119600000,101795.41,102162.8,101764.24,102038.2,361.43929
1738123200000,102038.21,102190.0,101955.51,102001.06,323.51148
1738126800000,102001.06,102384.61,101980.27,102262.0,414.72434
1738130400000,102262.0,102853.53,102237.05,102801.64,572.47612
1738134000000,102801.64,102815.66,102449.97,102755.82,453.49449
1738137600000,102755.81,103000.0,102680.0,102732.03,527.67437
1738141200000,102732.03,102770.0,102303.68,102334.4,636.15136
1738144800000,102334.41,102726.77,102180.65,102547.01,380.5246
1738148400000,102547.01,102809.52,102425.87,102646.0,665.36345
1738152000000,102646.0,102842.04,102220.13,102229.85,788.66391
1738155600000,102229.85,102330.81,101699.59,101836.23,1753.23136
1738159200000,101836.23,102380.0,101582.37,102029.93,1034.80608
1738162800000,102029.94,102531.64,101798.01,101980.78,805.96141
1738166400000,101980.78,102150.0,101675.62,102092.01,630.14712
1738170000000,102092.0,102777.78,101995.37,102406.98,812.35271
1738173600000,102406.97,103000.0,102008.0,102854.15,941.94334
1738177200000,102854.14,103999.0,101400.01,103583.99,4875.47463
1738180800000,103584.0,104782.68,102868.0,104193.93,2958.23804
1738184400000,104193.92,104393.93,103715.5,103741.11,1513.96665
1738188000000,103741.11,104010.94,103405.77,103492.06,715.81564
1738191600000,103492.07,104344.64,103460.0,103733.24,654.45356
1738195200000,103733.25,104123.36,103278.54,104026.04,797.51926
1738198800000,104026.05,104555.0,103925.0,104264.15,773.76345
1738202400000,104264.15,104668.35,103994.46,104663.19,823.76503
1738206000000,104663.19,105300.0,104493.16,105196.0,1481.85543
1738209600000,105196.0,105595.81,104842.37,105478.0,858.83312
1738213200000,105478.0,105520.0,104996.97,105375.7,805.9002
1738216800000,105375.7,105580.16,105163.44,105184.37,552.50647
1738220400000,105184.38,105348.0,104799.66,105132.07,577.84515
1738224000000,105132.07,105368.84,104925.26,105060.01,472.13816
1738227600000,105060.01,105534.0,105021.36,105412.05,501.17589
1738231200000,105412.05,105412.06,105117.63,105345.4,363.29061
1738234800000,105345.41,105392.0,105078.01,105300.63,353.61117
1738238400000,105300.63,105312.93,104836.85,105020.0,440.08456
1738242000000,105020.01,105367.57,104836.58,104879.99,806.07062
1738245600000,104879.99,106222.08,104660.0,105920.57,2212.13745
1738249200000,105920.57,106457.44,105353.85,105564.0,2128.51885
1738252800000,105563.99,106013.01,105455.3,105696.96,992.31396
1738256400000,105696.96,105698.27,104900.14,105300.01,858.48699
1738260000000,105300.01,105583.39,104762.59,105578.95,669.46961
1738263600000,105578.96,105776.87,105231.58,105711.27,622.48257
1738267200000,105711.28,105821.62,104815.82,104907.15,1118.42753
1738270800000,104907.1,105217.17,104805.15,105048.89,488.85335
1738274400000,105048.89,105351.29,104962.11,105094.56,279.52567
1738278000000,105094.57,105254.0,104693.82,104722.94,395.49962
1738281600000,104722.94,105029.72,104400.0,104898.49,652.01906
1738285200000,104898.48,104908.15,104420.97,104729.58,393.75062
1738288800000,104729.95,104851.99,104255.01,104341.72,583.78993
1738292400000,104341.73,104377.76,103930.09,104344.46,880.98826
1738296000000,104344.46,104547.24,103972.13,104007.58,395.0513
1738299600000,104007.59,104484.09,104007.59,104319.87,359.47579
1738303200000,104319.87,104745.1,104298.73,104511.02,327.85317
1738306800000,104511.03,104814.46,104002.01,104188.56,786.55841
1738310400000,104188.57,104321.98,104013.63,104028.78,441.99171
1738314000000,104028.79,104329.73,103936.54,104256.56,677.9336
1738317600000,104256.57,104431.49,104080.1,104284.1,298.57773
1738321200000,104284.1,104848.65,104284.1,104736.0,574.30716
1738324800000,104736.01,104918.3,104553.71,104704.68,613.4883
